Order ID,Order Date,Product Name,Category,Sub-Category,Sales Revenue,Quantity Sold,Profit,Customer Segment,Region,State/City
CA-2024-102307,2024-01-22,3-Ring Binder 2-inch,Office Supplies,Binders,4434.69,2,1995.32,Corporate,Central,"Illinois, Chicago"
CA-2022-105344,2024-01-22,Coffee Table Modern,Furniture,Tables,260564.39,4,-13028.51,Consumer,Central,"Texas, Houston"
CA-2022-106853,2024-01-22,Ergonomic Office Chair,Furniture,Chairs,111871.55,3,13424.42,Consumer,West,"California, San Francisco"
CA-2024-107455,2024-01-22,Push Pins Assorted,Office Supplies,Fasteners,6893.98,7,2412.81,Home Office,East,"Massachusetts, Boston"
CA-2024-107773,2024-01-22,OnePlus 12,Technology,Phones,291823.02,10,43773.37,Corporate,South,"Florida, Miami"
CA-2024-107792,2024-01-22,Air Purifier HEPA,Office Supplies,Appliances,221655.65,7,39898.1,Consumer,Central,"Illinois, Chicago"
CA-2023-100636,2024-01-23,Anti-Fatigue Floor Mat,Furniture,Furnishings,15975.84,3,3195.5,Home Office,West,"California, San Francisco"
CA-2024-100667,2024-01-23,Corner Bookshelf White,Furniture,Bookcases,16504.55,1,1320.53,Home Office,West,"California, San Francisco"
CA-2024-104198,2024-01-23,Air Purifier HEPA,Office Supplies,Appliances,15435.51,1,2778.84,Consumer,West,"California, San Francisco"
CA-2023-105948,2024-01-23,Colored Cardstock,Office Supplies,Paper,1377.8,3,551.12,Consumer,West,"California, San Francisco"
CA-2025-106969,2024-01-23,Conference Room Table,Furniture,Tables,106622.63,2,-5331.09,Consumer,Central,"Michigan, Detroit"
CA-2022-101527,2024-01-24,Plastic Storage Bins 6-Pack,Office Supplies,Storage,12007.61,1,1801.1,Home Office,West,"California, Los Angeles"
CA-2024-104598,2024-01-24,Ergonomic Office Chair,Furniture,Chairs,30958.17,1,3715.08,Consumer,South,"Tennessee, Nashville"
CA-2024-105044,2024-01-24,Rubber Bands Asst.,Office Supplies,Fasteners,1445.86,5,340.3,Consumer,South,"Florida, Miami"
CA-2024-105851,2024-01-24,Compact Office Refrigerator,Office Supplies,Appliances,101558.8,5,-17410.08,Home Office,South,"Georgia, Atlanta"
CA-2025-101630,2024-01-25,Heavy Duty Shredder,Technology,Machines,330007.17,3,16500.4,Consumer,Central,"Michigan, Detroit"
CA-2025-100464,2024-01-26,LED Desk Lamp,Furniture,Furnishings,2212.78,1,442.39,Corporate,West,"California, Los Angeles"
CA-2023-100491,2024-01-26,Under-bed Storage Organizer,Office Supplies,Storage,52885.11,7,7932.31,Consumer,East,"New York, New York City"
CA-2022-105209,2024-01-26,Push Pins Assorted,Office Supplies,Fasteners,931.26,1,326.19,Consumer,West,"Washington, Seattle"
CA-2024-106872,2024-01-26,Recycled Printer Paper,Office Supplies,Paper,2638.57,1,1054.93,Consumer,West,"Oregon, Portland"
CA-2022-107067,2024-01-26,LED Desk Lamp,Furniture,Furnishings,3246.96,5,-1948.01,Consumer,South,"Tennessee, Nashville"
CA-2025-101272,2024-01-27,Bubble Mailers Padded,Office Supplies,Envelopes,8570.58,8,2520.71,Consumer,East,"District of Columbia, Washington"
CA-2022-102430,2024-01-27,Heavy Duty D-Ring Binder,Office Supplies,Binders,12039.98,8,5418.24,Home Office,Central,"Texas, Austin"
CA-2025-103482,2024-01-27,Corner Bookshelf White,Furniture,Bookcases,94761.1,3,-2105.71,Consumer,East,"Massachusetts, Boston"
CA-2024-105976,2024-01-27,Wall Clock Brushed Nickel,Furniture,Furnishings,2084.96,1,417.49,Corporate,South,"North Carolina, Charlotte"
CA-2022-106140,2024-01-27,Rubber Bands Asst.,Office Supplies,Fasteners,7924.01,8,2201.16,Corporate,East,"New York, New York City"
CA-2023-100976,2024-01-28,Standing Desk Wood,Furniture,Tables,116648.2,5,-128313.02,Consumer,West,"California, Los Angeles"
CA-2023-101376,2024-01-28,Zipper Binder Portfolio,Office Supplies,Binders,761.94,3,163.51,Consumer,East,"District of Columbia, Washington"
CA-2024-102832,2024-01-28,3D Printer Pro,Technology,Machines,409831.59,4,20491.87,Consumer,East,"District of Columbia, Washington"
CA-2024-103201,2024-01-28,3D Printer Pro,Technology,Machines,535059.5,10,-191092.56,Home Office,Central,"Illinois, Chicago"
CA-2024-103722,2024-01-28,Paper Clips Jumbo,Office Supplies,Fasteners,868.18,1,303.78,Consumer,South,"Florida, Miami"
CA-2023-104715,2024-01-28,Push Pins Assorted,Office Supplies,Fasteners,1093.11,1,382.63,Consumer,Central,"Texas, Houston"
CA-2023-107379,2024-01-28,Folding Chair 4-Pack,Furniture,Chairs,24773.01,5,-18827.72,Consumer,East,"District of Columbia, Washington"
CA-2024-101110,2024-01-29,Recycled Printer Paper,Office Supplies,Paper,3221.23,6,1288.16,Corporate,Central,"Michigan, Detroit"
CA-2022-101506,2024-01-29,Colored Cardstock,Office Supplies,Paper,6257.37,2,2503.28,Consumer,East,"New York, New York City"
CA-2025-103413,2024-01-30,Plastic Storage Bins 6-Pack,Office Supplies,Storage,51526.4,6,-11040.66,Consumer,East,"New York, New York City"
CA-2022-103682,2024-01-30,Logitech Wireless Mouse,Technology,Accessories,12000.14,2,2999.62,Home Office,West,"California, San Francisco"
CA-2024-103908,2024-01-30,Microwave Oven Stainless Steel,Office Supplies,Appliances,39000.87,1,7020.14,Consumer,East,"District of Columbia, Washington"
CA-2025-104620,2024-01-30,3-Shelf Walnut Bookcase,Furniture,Bookcases,115315.22,6,-96865.15,Corporate,South,"Georgia, Atlanta"
CA-2025-106855,2024-01-30,Label Printer XL,Technology,Machines,183331.23,3,9166.52,Home Office,Central,"Michigan, Detroit"
CA-2024-100870,2024-01-31,Plastic Storage Bins 6-Pack,Office Supplies,Storage,9282.72,2,515.43,Corporate,Central,"Michigan, Detroit"
CA-2023-103867,2024-02-01,Metal Frame Bookshelf,Furniture,Bookcases,114307.6,3,9144.94,Consumer,South,"Georgia, Atlanta"
CA-2022-104397,2024-02-01,Executive Leather Chair,Furniture,Chairs,28352.8,3,3402.17,Corporate,Central,"Texas, Houston"
CA-2022-105543,2024-02-01,Logitech Wireless Mouse,Technology,Accessories,50446.57,7,12611.02,Consumer,West,"California, San Francisco"
CA-2024-106966,2024-02-01,Drafting Table Adjustable,Furniture,Tables,180135.73,5,-90067.45,Consumer,Central,"Texas, Houston"
CA-2024-103422,2024-02-02,Wall Clock Brushed Nickel,Furniture,Furnishings,12371.15,2,-1767.07,Corporate,Central,"Illinois, Chicago"
CA-2025-104959,2024-02-02,Folding Chair 4-Pack,Furniture,Chairs,15667.91,1,347.77,Corporate,Central,"Texas, Houston"
CA-2024-103856,2024-02-03,Fine Tip Fineliners,Office Supplies,Art,17081.4,5,3795.59,Corporate,East,"New York, New York City"
CA-2025-103643,2024-02-04,Scanner & Document Digitizer,Technology,Machines,689625.42,8,-81132.5,Consumer,West,"Oregon, Portland"
CA-2025-105388,2024-02-04,Clear View Binder,Office Supplies,Binders,6365.27,5,2246.81,Consumer,South,"Georgia, Atlanta"
CA-2023-103508,2024-02-05,Heavy Duty Shredder,Technology,Machines,73388.6,1,3669.43,Consumer,East,"Pennsylvania, Philadelphia"
CA-2022-106133,2024-02-05,Drafting Table Adjustable,Furniture,Tables,111425.84,5,-5570.96,Home Office,West,"Washington, Seattle"
CA-2024-101606,2024-02-06,Acrylic Paint Set,Office Supplies,Art,9455.36,3,1669.13,Corporate,West,"Washington, Seattle"
CA-2024-103843,2024-02-06,Microwave Oven Stainless Steel,Office Supplies,Appliances,26124.25,2,4702.78,Corporate,South,"Florida, Miami"
CA-2023-105252,2024-02-06,Samsung Galaxy S24,Technology,Phones,61903.06,1,3438.69,Corporate,Central,"Texas, Austin"
CA-2023-105590,2024-02-06,Metal Frame Bookshelf,Furniture,Bookcases,154032.23,7,-3422.92,Home Office,South,"Florida, Miami"
CA-2025-102394,2024-02-07,Desk Organizer Tray,Furniture,Furnishings,22576.83,4,4516.03,Consumer,Central,"Texas, Houston"
CA-2025-101381,2024-02-08,Heavy Duty Shelving Unit,Office Supplies,Storage,28646.62,3,-6139.51,Corporate,East,"New York, New York City"
CA-2022-103703,2024-02-08,Conference Room Table,Furniture,Tables,63833.64,5,-3191.35,Home Office,West,"Washington, Seattle"
CA-2024-104019,2024-02-08,Acrylic Paint Set,Office Supplies,Art,1029.2,1,180.94,Corporate,East,"District of Columbia, Washington"
CA-2024-104148,2024-02-08,Heavy Duty D-Ring Binder,Office Supplies,Binders,950.35,1,427.45,Consumer,West,"California, Los Angeles"
CA-2025-104805,2024-02-08,Drafting Table Adjustable,Furniture,Tables,104494.51,7,-5224.85,Consumer,South,"Florida, Miami"
CA-2023-101368,2024-02-09,Samsung Galaxy S24,Technology,Phones,38930.32,1,-8341.5,Consumer,West,"California, Los Angeles"
CA-2025-104466,2024-02-09,Drafting Table Adjustable,Furniture,Tables,39798.5,1,-1989.51,Consumer,Central,"Michigan, Detroit"
CA-2022-102014,2024-02-10,Standing Desk Wood,Furniture,Tables,45742.13,1,-14295.09,Consumer,East,"Massachusetts, Boston"
CA-2025-105320,2024-02-10,Desk Organizer Tray,Furniture,Furnishings,18220.99,3,3644.53,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-107082,2024-02-10,Photo Paper Glossy,Office Supplies,Paper,1308.08,1,522.9,Home Office,West,"California, San Francisco"
CA-2023-103845,2024-02-11,Desk Organizer Tray,Furniture,Furnishings,9322.56,1,1865.01,Consumer,East,"New York, New York City"
CA-2022-107103,2024-02-11,Anti-Fatigue Floor Mat,Furniture,Furnishings,18478.29,3,-2639.4,Consumer,West,"California, Los Angeles"
CA-2022-103272,2024-02-12,Catalog Envelopes 100-Count,Office Supplies,Envelopes,5712.89,7,2284.99,Consumer,South,"North Carolina, Charlotte"
CA-2023-104593,2024-02-12,Anti-Fatigue Floor Mat,Furniture,Furnishings,45072.32,7,5007.39,Consumer,South,"North Carolina, Charlotte"
CA-2025-101052,2024-02-13,File Folder Labels,Office Supplies,Labels,4111.82,6,1209.31,Consumer,Central,"Texas, Austin"
CA-2022-101577,2024-02-13,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,693.88,1,277.22,Corporate,South,"Tennessee, Nashville"
CA-2023-105156,2024-02-13,Drafting Table Adjustable,Furniture,Tables,147978.21,3,-7398.62,Consumer,East,"Massachusetts, Boston"
CA-2022-100811,2024-02-14,Anti-Fatigue Floor Mat,Furniture,Furnishings,26816.47,10,-0.0,Home Office,East,"District of Columbia, Washington"
CA-2025-101298,2024-02-14,Photo Paper Glossy,Office Supplies,Paper,2589.6,4,1035.84,Home Office,Central,"Texas, Houston"
CA-2022-102108,2024-02-14,File Folder Labels,Office Supplies,Labels,2978.04,4,1191.05,Consumer,Central,"Michigan, Detroit"
CA-2023-102954,2024-02-14,Ergonomic Office Chair,Furniture,Chairs,92669.5,4,-9266.95,Consumer,West,"California, San Francisco"
CA-2024-100282,2024-02-15,USB-C Hub,Technology,Accessories,11508.78,2,2876.78,Consumer,West,"California, San Francisco"
CA-2025-100836,2024-02-15,3-Shelf Walnut Bookcase,Furniture,Bookcases,75818.01,3,-6243.26,Home Office,East,"Massachusetts, Boston"
CA-2022-104451,2024-02-15,Acrylic Paint Set,Office Supplies,Art,13233.52,4,3970.72,Corporate,West,"California, San Francisco"
CA-2025-104596,2024-02-15,Desk Organizer Tray,Furniture,Furnishings,13048.43,3,0.0,Corporate,West,"Washington, Seattle"
CA-2025-106235,2024-02-15,Brother Monochrome Copier,Technology,Copiers,606012.88,3,212104.84,Corporate,Central,"Michigan, Detroit"
CA-2023-106206,2024-02-16,5-Shelf Oak Bookcase,Furniture,Bookcases,88839.05,5,-1974.57,Consumer,West,"California, San Francisco"
CA-2025-106208,2024-02-16,Wall Clock Brushed Nickel,Furniture,Furnishings,5399.15,4,1079.83,Consumer,East,"New York, New York City"
CA-2024-107243,2024-02-16,Metal Frame Bookshelf,Furniture,Bookcases,104150.89,4,-2314.87,Consumer,Central,"Michigan, Detroit"
CA-2024-100187,2024-02-17,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1396.89,2,558.59,Consumer,West,"California, Los Angeles"
CA-2023-106592,2024-02-17,Drafting Table Adjustable,Furniture,Tables,118178.72,5,-129997.09,Consumer,West,"Washington, Seattle"
CA-2023-107680,2024-02-17,Heavy Duty Shelving Unit,Office Supplies,Storage,15808.18,3,2371.31,Consumer,Central,"Illinois, Chicago"
CA-2022-102720,2024-02-18,Desk Organizer Tray,Furniture,Furnishings,5461.4,2,1092.28,Corporate,Central,"Texas, Austin"
CA-2024-100376,2024-02-19,Heavy Duty D-Ring Binder,Office Supplies,Binders,8536.55,7,2667.62,Corporate,West,"Washington, Seattle"
CA-2023-105788,2024-02-19,Label Printer XL,Technology,Machines,202233.65,2,10111.89,Corporate,West,"California, Los Angeles"
CA-2025-107146,2024-02-19,iPhone 15 Pro,Technology,Phones,169547.42,3,0.0,Home Office,West,"California, San Francisco"
CA-2024-107434,2024-02-19,Recycled Printer Paper,Office Supplies,Paper,1899.87,1,633.29,Consumer,East,"Massachusetts, Boston"
CA-2024-100766,2024-02-20,Whiteboard Markers 12-Pack,Office Supplies,Art,1166.98,2,349.43,Corporate,South,"Florida, Miami"
CA-2022-102875,2024-02-20,Under-bed Storage Organizer,Office Supplies,Storage,8975.62,1,-1923.11,Consumer,East,"Massachusetts, Boston"
CA-2024-103614,2024-02-20,Google Pixel 8,Technology,Phones,425559.26,10,23642.55,Consumer,West,"Oregon, Portland"
CA-2025-105955,2024-02-20,5-Shelf Oak Bookcase,Furniture,Bookcases,25887.7,1,2071.68,Home Office,Central,"Michigan, Detroit"
CA-2025-100226,2024-02-21,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,830.0,1,118.69,Consumer,West,"Oregon, Portland"
CA-2024-100833,2024-02-21,USB-C Hub,Technology,Accessories,2275.86,1,569.38,Corporate,Central,"Texas, Austin"
CA-2024-105448,2024-02-21,Compact Office Refrigerator,Office Supplies,Appliances,50029.08,2,1765.41,Consumer,West,"Oregon, Portland"
CA-2024-107686,2024-02-21,Logitech Wireless Mouse,Technology,Accessories,2995.47,2,748.66,Corporate,Central,"Michigan, Detroit"
CA-2023-102308,2024-02-22,3-Shelf Walnut Bookcase,Furniture,Bookcases,66975.19,2,-5515.35,Consumer,East,"District of Columbia, Washington"
CA-2022-105377,2024-02-22,Standing Desk Wood,Furniture,Tables,58158.93,2,-18174.51,Home Office,West,"California, Los Angeles"
CA-2022-106950,2024-02-22,Brother Monochrome Copier,Technology,Copiers,339512.33,2,24250.94,Home Office,South,"Tennessee, Nashville"
CA-2023-106666,2024-02-23,Leather Laptop Sleeve,Technology,Accessories,13831.95,2,3457.78,Consumer,Central,"Texas, Austin"
CA-2025-107534,2024-02-23,Brother Monochrome Copier,Technology,Copiers,341423.82,6,64017.07,Corporate,West,"California, San Francisco"
CA-2023-100064,2024-02-24,Executive Leather Chair,Furniture,Chairs,56059.86,4,6727.15,Consumer,West,"California, San Francisco"
CA-2024-101287,2024-02-24,3-Shelf Walnut Bookcase,Furniture,Bookcases,128942.16,4,-2865.16,Consumer,South,"Tennessee, Nashville"
CA-2022-102329,2024-02-24,Air Purifier HEPA,Office Supplies,Appliances,20811.42,4,733.72,Consumer,Central,"Illinois, Chicago"
CA-2023-106737,2024-02-24,Zipper Binder Portfolio,Office Supplies,Binders,1851.73,1,833.32,Home Office,South,"Georgia, Atlanta"
CA-2023-102302,2024-02-25,Executive Leather Chair,Furniture,Chairs,13972.22,2,1676.6,Consumer,West,"Oregon, Portland"
CA-2025-106179,2024-02-25,Logitech Wireless Mouse,Technology,Accessories,8177.99,5,2044.29,Consumer,West,"Oregon, Portland"
CA-2023-100268,2024-02-26,Anti-Fatigue Floor Mat,Furniture,Furnishings,6742.09,1,-962.8,Consumer,South,"Florida, Miami"
CA-2024-101041,2024-02-26,Corner Bookshelf White,Furniture,Bookcases,43137.59,4,-3552.4,Home Office,Central,"Michigan, Detroit"
CA-2024-103190,2024-02-26,Compact Office Refrigerator,Office Supplies,Appliances,29880.0,1,5378.4,Corporate,East,"District of Columbia, Washington"
CA-2025-103479,2024-02-26,Label Printer XL,Technology,Machines,428438.53,9,21422.3,Corporate,South,"North Carolina, Charlotte"
CA-2023-103527,2024-02-26,Xerox WorkCentre,Technology,Copiers,380928.5,2,133324.56,Consumer,West,"Washington, Seattle"
CA-2025-106898,2024-02-26,Wall Clock Brushed Nickel,Furniture,Furnishings,40845.96,6,4538.44,Consumer,South,"Florida, Miami"
CA-2024-107229,2024-02-26,Corner Bookshelf White,Furniture,Bookcases,16904.61,2,-375.99,Corporate,West,"California, Los Angeles"
CA-2024-105002,2024-02-28,Heavy Duty Shredder,Technology,Machines,116904.67,2,-13753.93,Corporate,Central,"Texas, Houston"
CA-2022-105571,2024-02-28,Fine Tip Fineliners,Office Supplies,Art,14582.27,5,3240.32,Consumer,East,"Massachusetts, Boston"
CA-2022-107911,2024-02-28,Under-bed Storage Organizer,Office Supplies,Storage,15487.8,2,2323.17,Consumer,Central,"Illinois, Chicago"
CA-2022-100201,2024-02-29,Folding Chair 4-Pack,Furniture,Chairs,272603.54,10,32711.96,Home Office,South,"Tennessee, Nashville"
CA-2022-104872,2024-02-29,Label Printer XL,Technology,Machines,117572.82,3,-105816.7,Home Office,West,"California, San Francisco"
CA-2023-105152,2024-02-29,5-Shelf Oak Bookcase,Furniture,Bookcases,34493.14,1,-5173.39,Home Office,West,"California, San Francisco"
CA-2024-105511,2024-02-29,Canon ImageClass Copier,Technology,Copiers,117704.79,1,32695.36,Consumer,South,"Tennessee, Nashville"
CA-2022-105682,2024-02-29,Microwave Oven Stainless Steel,Office Supplies,Appliances,61785.2,5,-39542.03,Consumer,East,"District of Columbia, Washington"
CA-2023-100364,2024-03-01,Bubble Mailers Padded,Office Supplies,Envelopes,11771.06,8,4708.59,Corporate,South,"Georgia, Atlanta"
CA-2022-102229,2024-03-01,Fine Tip Fineliners,Office Supplies,Art,8712.51,3,2613.67,Consumer,South,"Tennessee, Nashville"
CA-2023-107087,2024-03-01,Rubber Bands Asst.,Office Supplies,Fasteners,3134.08,9,1096.43,Home Office,West,"California, San Francisco"
CA-2022-107668,2024-03-01,Mechanical Keyboard,Technology,Accessories,1700.67,1,425.79,Home Office,West,"California, Los Angeles"
CA-2022-104173,2024-03-02,Whiteboard Markers 12-Pack,Office Supplies,Art,2935.71,1,880.63,Corporate,East,"New York, New York City"
CA-2023-106289,2024-03-02,Shipping Labels Laser,Office Supplies,Labels,1564.55,1,625.82,Consumer,East,"Massachusetts, Boston"
CA-2023-102846,2024-03-03,Air Purifier HEPA,Office Supplies,Appliances,70624.7,3,2492.49,Consumer,West,"California, San Francisco"
CA-2022-101085,2024-03-04,Anti-Fatigue Floor Mat,Furniture,Furnishings,16922.04,8,3384.74,Home Office,East,"District of Columbia, Washington"
CA-2023-101164,2024-03-04,Address Labels Roll,Office Supplies,Labels,2438.54,2,975.25,Corporate,East,"New York, New York City"
CA-2024-105055,2024-03-04,Drafting Table Adjustable,Furniture,Tables,25944.14,2,-1297.29,Corporate,South,"Georgia, Atlanta"
CA-2022-105228,2024-03-04,Heavy Duty D-Ring Binder,Office Supplies,Binders,4711.91,6,1663.32,Consumer,South,"Georgia, Atlanta"
CA-2022-105917,2024-03-04,Executive Leather Chair,Furniture,Chairs,225574.91,10,5012.37,Consumer,Central,"Texas, Austin"
CA-2025-100402,2024-03-06,File Folder Labels,Office Supplies,Labels,2066.7,8,826.68,Consumer,South,"Florida, Miami"
CA-2025-101488,2024-03-06,Google Pixel 8,Technology,Phones,48228.81,1,7234.28,Consumer,South,"Georgia, Atlanta"
CA-2023-103485,2024-03-06,Drafting Table Adjustable,Furniture,Tables,16202.43,1,-2700.82,Consumer,South,"North Carolina, Charlotte"
CA-2022-105625,2024-03-06,Zipper Binder Portfolio,Office Supplies,Binders,1615.18,3,569.38,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-105639,2024-03-06,Wall Clock Brushed Nickel,Furniture,Furnishings,1852.56,3,-264.77,Consumer,South,"Tennessee, Nashville"
CA-2022-100432,2024-03-07,Leather Laptop Sleeve,Technology,Accessories,58575.59,6,14643.69,Consumer,West,"Oregon, Portland"
CA-2023-102004,2024-03-07,Ergonomic Office Chair,Furniture,Chairs,20026.24,1,444.88,Consumer,South,"Tennessee, Nashville"
CA-2022-102238,2024-03-07,Brother Monochrome Copier,Technology,Copiers,359431.5,2,99841.53,Consumer,Central,"Texas, Houston"
CA-2023-104690,2024-03-07,Samsung Galaxy S24,Technology,Phones,9151.58,1,-1961.29,Consumer,South,"Florida, Miami"
CA-2025-101697,2024-03-08,Under-bed Storage Organizer,Office Supplies,Storage,25349.86,2,1408.51,Corporate,Central,"Texas, Austin"
CA-2023-102028,2024-03-08,Corner Bookshelf White,Furniture,Bookcases,290597.11,6,23248.3,Corporate,West,"Washington, Seattle"
